Event, Reactor, Source, Destination, Elapsed Logical Time, Microstep, Elapsed Physical Time, Trigger, Extra Delay
Reaction ends, ns_federate__p3, 1, 2, 4300000000, 0, 4301210568, NO TRIGGER, -9223372036854775808
Worker wait starts, NO REACTOR, 1, -1, 4300000000, 0, 4301210662, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 1, -1, 4300000000, 0, 4301210773, NO TRIGGER, 0
Reaction starts, ns_federate__p3_0, 1, 1, 4300000000, 0, 4301210911, NO TRIGGER, -9223372036854775808
Sending TAGGED_MSG, NO REACTOR, 2, -1, 4300000000, 0, 4301211125, NO TRIGGER, 0
Reaction ends, ns_federate__p3_0, 1, 1, 4300000000, 0, 4301213513, NO TRIGGER, -9223372036854775808
Worker wait starts, NO REACTOR, 1, -1, 4300000000, 0, 4301213628, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 1, -1, 4300000000, 0, 4301213692, NO TRIGGER, 0
Reaction starts, ns_federate__p3_0, 1, 2, 4300000000, 0, 4301213751, NO TRIGGER, -9223372036854775808
Reaction ends, ns_federate__p3_0, 1, 2, 4300000000, 0, 4301213807, NO TRIGGER, -9223372036854775808
Worker wait starts, NO REACTOR, 1, -1, 4300000000, 0, 4301213870, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 1, -1, 4300000000, 0, 4301213972, NO TRIGGER, 0
Reaction starts, ns_federate__p3_1, 1, 1, 4300000000, 0, 4301214030, NO TRIGGER, -9223372036854775808
Sending TAGGED_MSG, NO REACTOR, 2, -1, 4300000000, 0, 4301214092, NO TRIGGER, 0
Reaction ends, ns_federate__p3_1, 1, 1, 4300000000, 0, 4301216752, NO TRIGGER, -9223372036854775808
Worker wait starts, NO REACTOR, 1, -1, 4300000000, 0, 4301216820, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 1, -1, 4300000000, 0, 4301216881, NO TRIGGER, 0
Reaction starts, ns_federate__p3_1, 1, 2, 4300000000, 0, 4301216939, NO TRIGGER, -9223372036854775808
Reaction ends, ns_federate__p3_1, 1, 2, 4300000000, 0, 4301217001, NO TRIGGER, -9223372036854775808
Worker wait starts, NO REACTOR, 1, -1, 4300000000, 0, 4301217065, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 1, -1, 4300000000, 0, 4301217148, NO TRIGGER, 0
Reaction starts, ns_federate__p3_2, 1, 1, 4300000000, 0, 4301217231, NO TRIGGER, -9223372036854775808
Sending TAGGED_MSG, NO REACTOR, 2, -1, 4300000000, 0, 4301217299, NO TRIGGER, 0
Reaction ends, ns_federate__p3_2, 1, 1, 4300000000, 0, 4301219505, NO TRIGGER, -9223372036854775808
Worker wait starts, NO REACTOR, 1, -1, 4300000000, 0, 4301219573, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 1, -1, 4300000000, 0, 4301219629, NO TRIGGER, 0
Reaction starts, ns_federate__p3_2, 1, 2, 4300000000, 0, 4301219687, NO TRIGGER, -9223372036854775808
Reaction ends, ns_federate__p3_2, 1, 2, 4300000000, 0, 4301219744, NO TRIGGER, -9223372036854775808
Worker wait starts, NO REACTOR, 1, -1, 4300000000, 0, 4301219808, NO TRIGGER, 0
Sending LTC, NO REACTOR, 2, -1, 4300000000, 0, 4301220067, NO TRIGGER, 0
Scheduler advancing time starts, NO REACTOR, -1, -1, 4300000000, 0, 4301221284, NO TRIGGER, 0
Sending NET, NO REACTOR, 2, -1, 4350000000, 0, 4301221519, NO TRIGGER, 0
Sending NET, NO REACTOR, 2, -1, 4300000000, 1, 4306772892, NO TRIGGER, 0
Scheduler advancing time ends, NO REACTOR, -1, -1, 4300000000, 1, 4306791441, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 1, -1, 4300000000, 1, 4306792249, NO TRIGGER, 0
Reaction starts, ns_federate__plant_1, 1, 2, 4300000000, 1, 4306792547, NO TRIGGER, -9223372036854775808
Sending PORT_ABS, NO REACTOR, 2, -1, 4300000000, 1, 4306792936, NO TRIGGER, 0
Reaction ends, ns_federate__plant_1, 1, 2, 4300000000, 1, 4306795235, NO TRIGGER, -9223372036854775808
Worker wait starts, NO REACTOR, 1, -1, 4300000000, 1, 4306795450, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 1, -1, 4300000000, 1, 4307630364, NO TRIGGER, 0
Reaction starts, ns_federate__p3, 1, 2, 4300000000, 1, 4307630949, NO TRIGGER, -9223372036854775808
Sending PORT_ABS, NO REACTOR, 2, -1, 4300000000, 1, 4307631234, NO TRIGGER, 0
Reaction ends, ns_federate__p3, 1, 2, 4300000000, 1, 4307647260, NO TRIGGER, -9223372036854775808
Worker wait starts, NO REACTOR, 1, -1, 4300000000, 1, 4307647519, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 1, -1, 4300000000, 1, 4307647759, NO TRIGGER, 0
Reaction starts, ns_federate__p3_0, 1, 2, 4300000000, 1, 4307647967, NO TRIGGER, -9223372036854775808
Sending PORT_ABS, NO REACTOR, 2, -1, 4300000000, 1, 4307648079, NO TRIGGER, 0
Reaction ends, ns_federate__p3_0, 1, 2, 4300000000, 1, 4307650443, NO TRIGGER, -9223372036854775808
Worker wait starts, NO REACTOR, 1, -1, 4300000000, 1, 4307650544, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 1, -1, 4300000000, 1, 4307650653, NO TRIGGER, 0
Reaction starts, ns_federate__p3_1, 1, 2, 4300000000, 1, 4307650750, NO TRIGGER, -9223372036854775808
Sending PORT_ABS, NO REACTOR, 2, -1, 4300000000, 1, 4307650917, NO TRIGGER, 0
Reaction ends, ns_federate__p3_1, 1, 2, 4300000000, 1, 4307652663, NO TRIGGER, -9223372036854775808
Worker wait starts, NO REACTOR, 1, -1, 4300000000, 1, 4307652764, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 1, -1, 4300000000, 1, 4307652870, NO TRIGGER, 0
Reaction starts, ns_federate__p3_2, 1, 2, 4300000000, 1, 4307653078, NO TRIGGER, -9223372036854775808
Sending PORT_ABS, NO REACTOR, 2, -1, 4300000000, 1, 4307653150, NO TRIGGER, 0
Reaction ends, ns_federate__p3_2, 1, 2, 4300000000, 1, 4307654843, NO TRIGGER, -9223372036854775808
Worker wait starts, NO REACTOR, 1, -1, 4300000000, 1, 4307654935, NO TRIGGER, 0
Scheduler advancing time starts, NO REACTOR, -1, -1, 4300000000, 1, 4307655259, NO TRIGGER, 0
Sending NET, NO REACTOR, 2, -1, 4350000000, 0, 4307655632, NO TRIGGER, 0
Sending NET, NO REACTOR, 2, -1, 4310000000, 0, 4311116105, NO TRIGGER, 0
Scheduler advancing time ends, NO REACTOR, -1, -1, 4310000000, 0, 4311165462, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 1, -1, 4310000000, 0, 4311166421, NO TRIGGER, 0
Reaction starts, ns_federate__plant_1, 1, 2, 4310000000, 0, 4311166671, NO TRIGGER, -9223372036854775808
Sending PORT_ABS, NO REACTOR, 2, -1, 4310000000, 0, 4311166880, NO TRIGGER, 0
Reaction ends, ns_federate__plant_1, 1, 2, 4310000000, 0, 4311206448, NO TRIGGER, -9223372036854775808
Worker wait starts, NO REACTOR, 1, -1, 4310000000, 0, 4311207027, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 1, -1, 4310000000, 0, 4311867624, NO TRIGGER, 0
Reaction starts, ns_federate__p3, 1, 2, 4310000000, 0, 4311868115, NO TRIGGER, -9223372036854775808
Sending PORT_ABS, NO REACTOR, 2, -1, 4310000000, 0, 4311868361, NO TRIGGER, 0
Reaction ends, ns_federate__p3, 1, 2, 4310000000, 0, 4311881831, NO TRIGGER, -9223372036854775808
Worker wait starts, NO REACTOR, 1, -1, 4310000000, 0, 4311882062, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 1, -1, 4310000000, 0, 4311882276, NO TRIGGER, 0
Reaction starts, ns_federate__p3_0, 1, 2, 4310000000, 0, 4311882416, NO TRIGGER, -9223372036854775808
Sending PORT_ABS, NO REACTOR, 2, -1, 4310000000, 0, 4311882510, NO TRIGGER, 0
Reaction ends, ns_federate__p3_0, 1, 2, 4310000000, 0, 4311884488, NO TRIGGER, -9223372036854775808
Worker wait starts, NO REACTOR, 1, -1, 4310000000, 0, 4311884570, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 1, -1, 4310000000, 0, 4311884665, NO TRIGGER, 0
Reaction starts, ns_federate__p3_1, 1, 2, 4310000000, 0, 4311884776, NO TRIGGER, -9223372036854775808
Sending PORT_ABS, NO REACTOR, 2, -1, 4310000000, 0, 4311884831, NO TRIGGER, 0
Reaction ends, ns_federate__p3_1, 1, 2, 4310000000, 0, 4311886353, NO TRIGGER, -9223372036854775808
Worker wait starts, NO REACTOR, 1, -1, 4310000000, 0, 4311886445, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 1, -1, 4310000000, 0, 4311886535, NO TRIGGER, 0
Reaction starts, ns_federate__p3_2, 1, 2, 4310000000, 0, 4311886683, NO TRIGGER, -9223372036854775808
Sending PORT_ABS, NO REACTOR, 2, -1, 4310000000, 0, 4311886737, NO TRIGGER, 0
Reaction ends, ns_federate__p3_2, 1, 2, 4310000000, 0, 4311888216, NO TRIGGER, -9223372036854775808
Worker wait starts, NO REACTOR, 1, -1, 4310000000, 0, 4311888298, NO TRIGGER, 0
Scheduler advancing time starts, NO REACTOR, -1, -1, 4310000000, 0, 4311888594, NO TRIGGER, 0
Sending NET, NO REACTOR, 2, -1, 4350000000, 0, 4311889004, NO TRIGGER, 0
Sending NET, NO REACTOR, 2, -1, 4310000000, 1, 4317016978, NO TRIGGER, 0
Scheduler advancing time ends, NO REACTOR, -1, -1, 4310000000, 1, 4317060948, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 1, -1, 4310000000, 1, 4317062008, NO TRIGGER, 0
Reaction starts, ns_federate__plant_1, 1, 2, 4310000000, 1, 4317062518, NO TRIGGER, -9223372036854775808
Sending PORT_ABS, NO REACTOR, 2, -1, 4310000000, 1, 4317062838, NO TRIGGER, 0
Reaction ends, ns_federate__plant_1, 1, 2, 4310000000, 1, 4317070654, NO TRIGGER, -9223372036854775808
Worker wait starts, NO REACTOR, 1, -1, 4310000000, 1, 4317070852, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 1, -1, 4310000000, 1, 4317633651, NO TRIGGER, 0
Reaction starts, ns_federate__p3, 1, 2, 4310000000, 1, 4317634405, NO TRIGGER, -9223372036854775808
Sending PORT_ABS, NO REACTOR, 2, -1, 4310000000, 1, 4317634707, NO TRIGGER, 0
Reaction ends, ns_federate__p3, 1, 2, 4310000000, 1, 4317646146, NO TRIGGER, -9223372036854775808
Worker wait starts, NO REACTOR, 1, -1, 4310000000, 1, 4317646319, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 1, -1, 4310000000, 1, 4317646480, NO TRIGGER, 0
Reaction starts, ns_federate__p3_0, 1, 2, 4310000000, 1, 4317646677, NO TRIGGER, -9223372036854775808
Sending PORT_ABS, NO REACTOR, 2, -1, 4310000000, 1, 4317646759, NO TRIGGER, 0
Reaction ends, ns_federate__p3_0, 1, 2, 4310000000, 1, 4317648458, NO TRIGGER, -9223372036854775808
Worker wait starts, NO REACTOR, 1, -1, 4310000000, 1, 4317648527, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 1, -1, 4310000000, 1, 4317648615, NO TRIGGER, 0
Reaction starts, ns_federate__p3_1, 1, 2, 4310000000, 1, 4317648727, NO TRIGGER, -9223372036854775808
Sending PORT_ABS, NO REACTOR, 2, -1, 4310000000, 1, 4317648802, NO TRIGGER, 0
Reaction ends, ns_federate__p3_1, 1, 2, 4310000000, 1, 4317650116, NO TRIGGER, -9223372036854775808
Worker wait starts, NO REACTOR, 1, -1, 4310000000, 1, 4317650184, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 1, -1, 4310000000, 1, 4317650306, NO TRIGGER, 0
Reaction starts, ns_federate__p3_2, 1, 2, 4310000000, 1, 4317650590, NO TRIGGER, -9223372036854775808
Sending PORT_ABS, NO REACTOR, 2, -1, 4310000000, 1, 4317650685, NO TRIGGER, 0
Reaction ends, ns_federate__p3_2, 1, 2, 4310000000, 1, 4317651985, NO TRIGGER, -9223372036854775808
Worker wait starts, NO REACTOR, 1, -1, 4310000000, 1, 4317652056, NO TRIGGER, 0
Scheduler advancing time starts, NO REACTOR, -1, -1, 4310000000, 1, 4317652408, NO TRIGGER, 0
Sending NET, NO REACTOR, 2, -1, 4350000000, 0, 4317652862, NO TRIGGER, 0
Schedule called, s3, 0, 0, 4350000000, 0, 4350163547, s3.t, 50000000
Scheduler advancing time ends, NO REACTOR, -1, -1, 4350000000, 0, 4350166802, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 1, -1, 4350000000, 0, 4350168118, NO TRIGGER, 0
Reaction starts, s3, 1, 0, 4350000000, 0, 4350168676, NO TRIGGER, -9223372036854775808
Reaction ends, s3, 1, 0, 4350000000, 0, 4350169159, NO TRIGGER, -9223372036854775808
Worker wait starts, NO REACTOR, 1, -1, 4350000000, 0, 4350169680, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 1, -1, 4350000000, 0, 4350169806, NO TRIGGER, 0
Reaction starts, ns_federate__plant_1, 1, 1, 4350000000, 0, 4350169989, NO TRIGGER, -9223372036854775808
Sending TAGGED_MSG, NO REACTOR, 2, -1, 4350000000, 0, 4350170867, NO TRIGGER, 0
Reaction ends, ns_federate__plant_1, 1, 1, 4350000000, 0, 4350218015, NO TRIGGER, -9223372036854775808
Worker wait starts, NO REACTOR, 1, -1, 4350000000, 0, 4350218246, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 1, -1, 4350000000, 0, 4350218358, NO TRIGGER, 0
Reaction starts, ns_federate__plant_1, 1, 2, 4350000000, 0, 4350218495, NO TRIGGER, -9223372036854775808
Reaction ends, ns_federate__plant_1, 1, 2, 4350000000, 0, 4350218734, NO TRIGGER, -9223372036854775808
Worker wait starts, NO REACTOR, 1, -1, 4350000000, 0, 4350218831, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 1, -1, 4350000000, 0, 4351061883, NO TRIGGER, 0
Reaction starts, nr_federate__s3, 1, 0, 4350000000, 0, 4351062728, NO TRIGGER, -9223372036854775808
Reaction ends, nr_federate__s3, 1, 0, 4350000000, 0, 4351064093, NO TRIGGER, -9223372036854775808
Worker wait starts, NO REACTOR, 1, -1, 4350000000, 0, 4351064776, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 1, -1, 4350000000, 0, 4351141074, NO TRIGGER, 0
Reaction starts, nr_federate__s3_0, 1, 0, 4350000000, 0, 4351141638, NO TRIGGER, -9223372036854775808
Reaction ends, nr_federate__s3_0, 1, 0, 4350000000, 0, 4351142661, NO TRIGGER, -9223372036854775808
Reaction starts, s3, 1, 1, 4350000000, 0, 4351143265, NO TRIGGER, -9223372036854775808
Reaction ends, s3, 1, 1, 4350000000, 0, 4351143465, NO TRIGGER, -9223372036854775808
Worker wait starts, NO REACTOR, 1, -1, 4350000000, 0, 4351143766, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 1, -1, 4350000000, 0, 4351143886, NO TRIGGER, 0
Worker wait starts, NO REACTOR, 1, -1, 4350000000, 0, 4351143977, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 1, -1, 4350000000, 0, 4351787805, NO TRIGGER, 0
Reaction starts, nr_federate__s3_1, 1, 0, 4350000000, 0, 4351788190, NO TRIGGER, -9223372036854775808
Reaction ends, nr_federate__s3_1, 1, 0, 4350000000, 0, 4351789000, NO TRIGGER, -9223372036854775808
Reaction starts, s3, 1, 2, 4350000000, 0, 4351789408, NO TRIGGER, -9223372036854775808
Reaction ends, s3, 1, 2, 4350000000, 0, 4351789552, NO TRIGGER, -9223372036854775808
Worker wait starts, NO REACTOR, 1, -1, 4350000000, 0, 4351789836, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 1, -1, 4350000000, 0, 4351789990, NO TRIGGER, 0
Worker wait starts, NO REACTOR, 1, -1, 4350000000, 0, 4351790069, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 1, -1, 4350000000, 0, 4351790313, NO TRIGGER, 0
Reaction starts, s3, 1, 3, 4350000000, 0, 4351790408, NO TRIGGER, -9223372036854775808
Reaction ends, s3, 1, 3, 4350000000, 0, 4351790486, NO TRIGGER, -9223372036854775808
Reaction starts, nr_federate__s3_2, 1, 0, 4350000000, 0, 4351790824, NO TRIGGER, -9223372036854775808
Reaction ends, nr_federate__s3_2, 1, 0, 4350000000, 0, 4351791114, NO TRIGGER, -9223372036854775808
Worker wait starts, NO REACTOR, 1, -1, 4350000000, 0, 4351791242, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 1, -1, 4350000000, 0, 4351791313, NO TRIGGER, 0
Worker wait starts, NO REACTOR, 1, -1, 4350000000, 0, 4351791387, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 1, -1, 4350000000, 0, 4351791465, NO TRIGGER, 0
Reaction starts, s3, 1, 4, 4350000000, 0, 4351791554, NO TRIGGER, -9223372036854775808
Reaction ends, s3, 1, 4, 4350000000, 0, 4351791620, NO TRIGGER, -9223372036854775808
Worker wait starts, NO REACTOR, 1, -1, 4350000000, 0, 4351791896, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 1, -1, 4350000000, 0, 4351791988, NO TRIGGER, 0
Reaction starts, ns_federate__p3, 1, 1, 4350000000, 0, 4351792284, NO TRIGGER, -9223372036854775808
Sending TAGGED_MSG, NO REACTOR, 2, -1, 4350000000, 0, 4351792611, NO TRIGGER, 0
Reaction ends, ns_federate__p3, 1, 1, 4350000000, 0, 4351812517, NO TRIGGER, -9223372036854775808
Worker wait starts, NO REACTOR, 1, -1, 4350000000, 0, 4351812747, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 1, -1, 4350000000, 0, 4351812880, NO TRIGGER, 0
Reaction starts, ns_federate__p3, 1, 2, 4350000000, 0, 4351812989, NO TRIGGER, -9223372036854775808
Reaction ends, ns_federate__p3, 1, 2, 4350000000, 0, 4351813073, NO TRIGGER, -9223372036854775808
Worker wait starts, NO REACTOR, 1, -1, 4350000000, 0, 4351813159, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 1, -1, 4350000000, 0, 4351813306, NO TRIGGER, 0
Reaction starts, ns_federate__p3_0, 1, 1, 4350000000, 0, 4351813412, NO TRIGGER, -9223372036854775808
Sending TAGGED_MSG, NO REACTOR, 2, -1, 4350000000, 0, 4351813541, NO TRIGGER, 0
Reaction ends, ns_federate__p3_0, 1, 1, 4350000000, 0, 4351817618, NO TRIGGER, -9223372036854775808
Worker wait starts, NO REACTOR, 1, -1, 4350000000, 0, 4351817715, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 1, -1, 4350000000, 0, 4351817798, NO TRIGGER, 0
Reaction starts, ns_federate__p3_0, 1, 2, 4350000000, 0, 4351817876, NO TRIGGER, -9223372036854775808
Reaction ends, ns_federate__p3_0, 1, 2, 4350000000, 0, 4351817954, NO TRIGGER, -9223372036854775808
Worker wait starts, NO REACTOR, 1, -1, 4350000000, 0, 4351818043, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 1, -1, 4350000000, 0, 4351818159, NO TRIGGER, 0
Reaction starts, ns_federate__p3_1, 1, 1, 4350000000, 0, 4351818238, NO TRIGGER, -9223372036854775808
Sending TAGGED_MSG, NO REACTOR, 2, -1, 4350000000, 0, 4351818350, NO TRIGGER, 0
Reaction ends, ns_federate__p3_1, 1, 1, 4350000000, 0, 4351821654, NO TRIGGER, -9223372036854775808
Worker wait starts, NO REACTOR, 1, -1, 4350000000, 0, 4351821756, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 1, -1, 4350000000, 0, 4351821832, NO TRIGGER, 0
Reaction starts, ns_federate__p3_1, 1, 2, 4350000000, 0, 4351821910, NO TRIGGER, -9223372036854775808
Reaction ends, ns_federate__p3_1, 1, 2, 4350000000, 0, 4351821993, NO TRIGGER, -9223372036854775808
Worker wait starts, NO REACTOR, 1, -1, 4350000000, 0, 4351822078, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 1, -1, 4350000000, 0, 4351822179, NO TRIGGER, 0
Reaction starts, ns_federate__p3_2, 1, 1, 4350000000, 0, 4351822260, NO TRIGGER, -9223372036854775808
Sending TAGGED_MSG, NO REACTOR, 2, -1, 4350000000, 0, 4351822353, NO TRIGGER, 0
Reaction ends, ns_federate__p3_2, 1, 1, 4350000000, 0, 4351825868, NO TRIGGER, -9223372036854775808
Worker wait starts, NO REACTOR, 1, -1, 4350000000, 0, 4351825970, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 1, -1, 4350000000, 0, 4351826049, NO TRIGGER, 0
Reaction starts, ns_federate__p3_2, 1, 2, 4350000000, 0, 4351826135, NO TRIGGER, -9223372036854775808
Reaction ends, ns_federate__p3_2, 1, 2, 4350000000, 0, 4351826220, NO TRIGGER, -9223372036854775808
Worker wait starts, NO REACTOR, 1, -1, 4350000000, 0, 4351826306, NO TRIGGER, 0
Sending LTC, NO REACTOR, 2, -1, 4350000000, 0, 4351826647, NO TRIGGER, 0
Scheduler advancing time starts, NO REACTOR, -1, -1, 4350000000, 0, 4351828370, NO TRIGGER, 0
Sending NET, NO REACTOR, 2, -1, 4400000000, 0, 4351828777, NO TRIGGER, 0
Sending NET, NO REACTOR, 2, -1, 4350000000, 1, 4357968698, NO TRIGGER, 0
Scheduler advancing time ends, NO REACTOR, -1, -1, 4350000000, 1, 4358041014, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 1, -1, 4350000000, 1, 4358042715, NO TRIGGER, 0
Reaction starts, ns_federate__plant_1, 1, 2, 4350000000, 1, 4358043246, NO TRIGGER, -9223372036854775808
Sending PORT_ABS, NO REACTOR, 2, -1, 4350000000, 1, 4358043553, NO TRIGGER, 0
Reaction ends, ns_federate__plant_1, 1, 2, 4350000000, 1, 4358100631, NO TRIGGER, -9223372036854775808
Worker wait starts, NO REACTOR, 1, -1, 4350000000, 1, 4358101484, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 1, -1, 4350000000, 1, 4358850085, NO TRIGGER, 0
Reaction starts, ns_federate__p3, 1, 2, 4350000000, 1, 4358850537, NO TRIGGER, -9223372036854775808
Sending PORT_ABS, NO REACTOR, 2, -1, 4350000000, 1, 4358850738, NO TRIGGER, 0
Reaction ends, ns_federate__p3, 1, 2, 4350000000, 1, 4358862556, NO TRIGGER, -9223372036854775808
Worker wait starts, NO REACTOR, 1, -1, 4350000000, 1, 4358862741, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 1, -1, 4350000000, 1, 4358862934, NO TRIGGER, 0
Reaction starts, ns_federate__p3_0, 1, 2, 4350000000, 1, 4358863107, NO TRIGGER, -9223372036854775808
Sending PORT_ABS, NO REACTOR, 2, -1, 4350000000, 1, 4358863200, NO TRIGGER, 0
Reaction ends, ns_federate__p3_0, 1, 2, 4350000000, 1, 4358864841, NO TRIGGER, -9223372036854775808
Worker wait starts, NO REACTOR, 1, -1, 4350000000, 1, 4358864907, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 1, -1, 4350000000, 1, 4358864993, NO TRIGGER, 0
Reaction starts, ns_federate__p3_1, 1, 2, 4350000000, 1, 4358865073, NO TRIGGER, -9223372036854775808
Sending PORT_ABS, NO REACTOR, 2, -1, 4350000000, 1, 4358865119, NO TRIGGER, 0
Reaction ends, ns_federate__p3_1, 1, 2, 4350000000, 1, 4358866521, NO TRIGGER, -9223372036854775808
Worker wait starts, NO REACTOR, 1, -1, 4350000000, 1, 4358866589, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 1, -1, 4350000000, 1, 4358866671, NO TRIGGER, 0
Reaction starts, ns_federate__p3_2, 1, 2, 4350000000, 1, 4358866874, NO TRIGGER, -9223372036854775808
Sending PORT_ABS, NO REACTOR, 2, -1, 4350000000, 1, 4358866921, NO TRIGGER, 0
Reaction ends, ns_federate__p3_2, 1, 2, 4350000000, 1, 4358868204, NO TRIGGER, -9223372036854775808
Worker wait starts, NO REACTOR, 1, -1, 4350000000, 1, 4358868279, NO TRIGGER, 0
Scheduler advancing time starts, NO REACTOR, -1, -1, 4350000000, 1, 4358868473, NO TRIGGER, 0
Sending NET, NO REACTOR, 2, -1, 4400000000, 0, 4358868927, NO TRIGGER, 0
Sending NET, NO REACTOR, 2, -1, 4360000000, 0, 4364958815, NO TRIGGER, 0
Scheduler advancing time ends, NO REACTOR, -1, -1, 4360000000, 0, 4365037352, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 1, -1, 4360000000, 0, 4365039001, NO TRIGGER, 0
Reaction starts, ns_federate__plant_1, 1, 2, 4360000000, 0, 4365039392, NO TRIGGER, -9223372036854775808
Sending PORT_ABS, NO REACTOR, 2, -1, 4360000000, 0, 4365039836, NO TRIGGER, 0
Reaction ends, ns_federate__plant_1, 1, 2, 4360000000, 0, 4365103926, NO TRIGGER, -9223372036854775808
Worker wait starts, NO REACTOR, 1, -1, 4360000000, 0, 4365104782, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 1, -1, 4360000000, 0, 4366019039, NO TRIGGER, 0
Reaction starts, ns_federate__p3, 1, 2, 4360000000, 0, 4366019980, NO TRIGGER, -9223372036854775808
Sending PORT_ABS, NO REACTOR, 2, -1, 4360000000, 0, 4366020470, NO TRIGGER, 0
Reaction ends, ns_federate__p3, 1, 2, 4360000000, 0, 4366043222, NO TRIGGER, -9223372036854775808
Worker wait starts, NO REACTOR, 1, -1, 4360000000, 0, 4366043564, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 1, -1, 4360000000, 0, 4366043840, NO TRIGGER, 0
Reaction starts, ns_federate__p3_0, 1, 2, 4360000000, 0, 4366044129, NO TRIGGER, -9223372036854775808
Sending PORT_ABS, NO REACTOR, 2, -1, 4360000000, 0, 4366044281, NO TRIGGER, 0
Reaction ends, ns_federate__p3_0, 1, 2, 4360000000, 0, 4366047404, NO TRIGGER, -9223372036854775808
Worker wait starts, NO REACTOR, 1, -1, 4360000000, 0, 4366047546, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 1, -1, 4360000000, 0, 4366047707, NO TRIGGER, 0
Reaction starts, ns_federate__p3_1, 1, 2, 4360000000, 0, 4366047883, NO TRIGGER, -9223372036854775808
Sending PORT_ABS, NO REACTOR, 2, -1, 4360000000, 0, 4366047981, NO TRIGGER, 0
Reaction ends, ns_federate__p3_1, 1, 2, 4360000000, 0, 4366050385, NO TRIGGER, -9223372036854775808
Worker wait starts, NO REACTOR, 1, -1, 4360000000, 0, 4366050510, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 1, -1, 4360000000, 0, 4366050665, NO TRIGGER, 0
Reaction starts, ns_federate__p3_2, 1, 2, 4360000000, 0, 4366050995, NO TRIGGER, -9223372036854775808
Sending PORT_ABS, NO REACTOR, 2, -1, 4360000000, 0, 4366051082, NO TRIGGER, 0
Reaction ends, ns_federate__p3_2, 1, 2, 4360000000, 0, 4366053436, NO TRIGGER, -9223372036854775808
Worker wait starts, NO REACTOR, 1, -1, 4360000000, 0, 4366053665, NO TRIGGER, 0
Scheduler advancing time starts, NO REACTOR, -1, -1, 4360000000, 0, 4366054241, NO TRIGGER, 0
Sending NET, NO REACTOR, 2, -1, 4400000000, 0, 4366055145, NO TRIGGER, 0
Sending NET, NO REACTOR, 2, -1, 4360000000, 1, 4374609939, NO TRIGGER, 0
Scheduler advancing time ends, NO REACTOR, -1, -1, 4360000000, 1, 4374642375, NO TRIGGER, 0
Worker wait ends, NO REACTOR, 1, -1, 4360000000, 1, 4374643369, NO TRIGGER, 0
Reaction starts, ns_federate__plant_1, 1, 2, 4360000000, 1, 4374643843, NO TRIGGER, -9223372036854775808
